x	low_nr	mid_nr	high_nr	low_er	mid_er	high_er
72.5418060200669	3.427356339957423	3.5064315985275933	3.584761354778343	3.7188484465668297	3.834465712523133	3.9550875391720943
72.8428093645485	3.428159590291525	3.507086926477565	3.585294726191947	3.7203364676097785	3.835734900752419	3.9560772698632736
73.1438127090301	3.428958743213171	3.507738836614812	3.5858252727895747	3.7218214564570684	3.8369999996377127	3.9570610356185165
73.44481605351172	3.4297538426329965	3.5083873652465316	3.5863530240274932	3.7233034421104936	3.838261045483516	3.9580388829968114
73.74581939799332	3.4305449318364327	3.509032548167487	3.5868780089538386	3.724782453203169	3.8395180741658588	3.9590108580738503
74.04682274247492	3.431332053494799	3.50967442066901	3.5874002562156635	3.726258518005372	3.8407711211385998	3.9599770064482875
74.34782608695653	3.432115249676153	3.510313017547824	3.5879197940658347	3.7277316644302676	3.842020221439621	3.960937373247896
74.64882943143813	3.4328945618559144	3.5109483731146796	3.5884366503697893	3.7292019200395323	3.843265409696909	3.961892003135628
74.94983277591973	3.4336700309272636	3.5115805212028057	3.5889508526121547	3.7306693120488688	3.8445067201345315	3.9628409403155866
75.25083612040135	3.4344416972113248	3.5122094951761897	3.5894624279032303	3.7321338673334172	3.8457441865785094	3.9637842285389033
75.55183946488295	3.435209600467132	3.512835327937686	3.5899714029853387	3.733595612433066	3.846977842462588	3.9647219111095238
75.85284280936456	3.435973779901391	3.5134580519369516	3.5904778042390477	3.7350545735576617	3.8482077208339063	3.9656540308899073
76.15384615384616	3.4367342741780376	3.5140776991782268	3.5909816576892686	3.7365107765921266	3.849433854358568	3.96658063030664
76.45484949832776	3.4374911214275965	3.514694301227948	3.5914829890112263	3.737964247101475	3.850656275327121	3.967501751355959
76.75585284280938	3.4382443592563496	3.5153078892222087	3.591981823536317	3.7394150103357418	3.8518750156599335	3.9684174356091977
77.05685618729098	3.4389940247553135	3.51591849387407	3.59247818625784	3.7408630912348184	3.8530901069124885	3.969327724218143
77.35785953177258	3.439740154509035	3.5165261454807206	3.592972101836624	3.7423085144331996	3.8543015802805805	3.970232657920318
77.65886287625419	3.440482784604207	3.5171308739304887	3.5934635946065336	3.7437513042646446	3.855509466605425	3.971132277044179
77.95986622073579	3.4412219506381074	3.5177327087097203	3.593952688579871	3.7451914847667513	3.8567137963786844	3.972026621514239
78.26086956521739	3.4419576877268683	3.518331678909511	3.5944394074526733	3.7466290796854484	3.8579145997474047	3.9729157308561107
78.561872909699	3.4426900305135777	3.5189278132323087	3.594923774609897	3.7480641124794074	3.859111906518871	3.9737996442014794
78.8628762541806	3.443419013176219	3.519521139998382	3.595405813130511	3.749496606324371	3.860305746165379	3.9746784002929942
79.16387959866222	3.4441446694354476	3.520111687152158	3.595885545792481	3.7509265841174066	3.8614961478289307	3.975552037489094
79.46488294314382	3.44486703256222	3.5206994822684403	3.5963629950776634	3.752354068481083	3.8626831403258457	3.976420593768756
79.76588628762542	3.4455861353852595	3.5212845525584964	3.596838183176602	3.7537790817675716	3.863866752151299	3.977284106736178
80.06688963210703	3.4463020102983823	3.5218669248760315	3.5973111319932274	3.755201646062673	3.8650470114837825	3.97814261362539
80.36789297658864	3.447014689267676	3.522446625723041	3.597781863149474	3.756621783189774	3.866223946189493	3.9789961513047962
80.66889632107024	3.447724203838536	3.523023681255549	3.5982503979898004	3.7580395147137335	3.867397583826646	3.979844756281654
80.96989966555185	3.4484305851425607	3.5235981172892394	3.598716757585628	3.7594548619446995	3.8685679516497173	3.980688464706484
81.27090301003345	3.449133863904319	3.5241699593049685	3.5991809627396916	3.7608678459418585	3.869735076613618	3.981527312377417
81.57190635451505	3.449834070447977	3.524739232454179	3.5996430339903096	3.7622784875171185	3.8708989853777984	3.982361334744477
81.87290969899666	3.4505312347038006	3.525305961564204	3.6001029916155702	3.7636868072387286	3.8720597043102867	3.9831905669138035
82.17391304347827	3.4512253862145315	3.525870171143475	3.600560855637443	3.765092825434834	3.8732172594916565	3.9840150436518096
82.47491638795987	3.451916554141637	3.5264318853866206	3.601016645825806	3.7664965621969695	3.874371676718937	3.984834799389283
82.77591973244148	3.4526047672714424	3.5269911281794757	3.601470381702404	3.7678980373834925	3.8755229815094543	3.9856498682254253
83.07692307692308	3.453290054021144	3.527547923103992	3.6019220825447262	3.7692972706229555	3.876671199104612	3.986460283931834
83.3779264214047	3.453972442444706	3.528102293443056	3.6023717673898177	3.7706942813174193	3.8778163544736106	3.9872660799564295
83.6789297658863	3.454651960238647	3.5286542621852126	3.602819455038014	3.772089088645714	3.878958472317108	3.988067289427319
83.9799331103679	3.4553286347477137	3.529203852029304	3.6032651640566105	3.773481711566637	3.880097577070818	3.9888639451566155
84.28093645484951	3.4560024929704483	3.529751085389017	3.603708912783461	3.7748721688221005	3.8812336929090545	3.989656079644192
84.58193979933111	3.45667356156465	3.5302959843973496	3.6041507193305113	3.7762604789402245	3.882366843748218	3.990443725081389
84.88294314381271	3.4573418668527354	3.5308385709109884	3.604590601587267	3.777646660238376	3.883497053250225	3.9912269133546667
85.18394648829432	3.458007434826993	3.531378866514608	3.605028577224199	3.7790307308261566	3.8846243448258835	3.9920056760492053
85.48494983277592	3.458670291154745	3.5319168925250906	3.605464663696084	3.7804127086083423	3.8857487416382166	3.9927800444524544
85.78595317725753	3.45933046118341	3.532452669995664	3.605898878245286	3.781792611287768	3.8868702666057313	3.993550049557636
86.08695652173914	3.4599879699454705	3.5329862197199673	3.606331237904979	3.7831704563681683	3.887988942405637	3.9943157220671903
86.38795986622074	3.4606428421633493	3.5335175622360375	3.6067617595023074	3.784546261156969	3.889104791477012	3.9950770923961825
86.68896321070235	3.4612951022541947	3.5340467178302277	3.6071904596614943	3.7859200427680304	3.8902178360239206	3.9958341906756534
86.98996655518395	3.4619447743345786	3.534573706541048	3.607617354806889	3.787291818124346	3.8913280980184846	3.9965870467559297
87.29096989966555	3.462591882225109	3.535098548162939	3.6080424611659634	3.788661603960696	3.8924355992039	3.9973356902098844
87.59197324414717	3.4632364494549526	3.5356212622499794	3.6084657947722523	3.790029416826257	3.893540361097415	3.998080150336153
87.89297658862877	3.463878499266282	3.53614186811952	3.608887371468242	3.7913952730871694	3.894642404993253	3.998820456162306
88.19397993311037	3.4645180546186354	3.536660384855757	3.609307206908208	3.792759188929056	3.895741751965498	3.999556636447973
88.49498327759198	3.465155138193202	3.5371768313132383	3.609725316561001	3.7941211803595114	3.89683842287093	4.000288719687933
88.79598662207358	3.465789772397025	3.537691226120309	3.610141715712785	3.7954812632105357	3.897932438351821	4.00101673411515
89.09698996655518	3.4664219793671345	3.53820358768249	3.6105564194697246	3.79683945314094	3.8990238188386828	4.001740707703777
89.3979933110368	3.4670517809745984	3.5387139341858043	3.6109694427606294	3.7981957656387086	3.900112584552977	4.002460668172116
89.6989966555184	3.4676791988285083	3.5392222836000355	3.6113808003395462	3.799550216023318	3.9011987555097827	4.00317664298553
90.0	3.4683042542798876	3.5397286536819355	3.611790506788312	3.800902819448026	3.9022823515204204	4.00388865935933
